Codigo;Descripcion;UbicacionCorregida;DisponibleCodigo;UDS_1Mes;UDS_3Meses;Almacen;Catalogo;Obsoleto;Tipo;UbicacionCodigo;Padre;UbicacionPadre;DisponiblePadre;Volumen;Peso;DeptATerceros;DeptDeTerceros;UbicacionCodigoAlt1;UbicacionCodigoAlt2;Existencias;MOSTRAR EN HEATMAP
A964801B;Multi Option Espejo 9648 TIPO FERIA, LED 45W 3000K 3025lm + 25W 4000K 625lm, CRI90 CL.II IP44, LED integrado, Aumento iluminado 5x, Touch screen v01, Interruptor IR, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0624;9,56;0;0;;;0;
A964802B;Multi Option Espejo 9648 500X400, LED 24W 3000K 938lm + 15W 4000K 940lm, CRI90 CL.II IP44, LED integrado, Aumento iluminado 5x, Touch screen v01, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,029568;9,56;0;0;;;0;
A96481B;Amanzi 9648 TIPO FERIA Espejo Blanco, LED 1x40.5W 4000K 3025lm +  LED 1x9W 4000K 625lm, IP44 CL.II, Aumento iluminado 5x, LED integrado, Interruptor IR, Interruptor táctil, Touch screen v01;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0624;9,56;0;0;;;0;
A9648901B;Multi Option Espejo 9648 TIPO FERIA, LED 40.5W 2700K 3025lm + 9W 3000K 625lm, CRI90 CL.II IP44, LED integrado, Aumento iluminado 5x, Touch screen v01, Interruptor IR, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0624;9,56;0;0;;;0;
A9649O;16/9649 Aplique Oro Viejo, LED E27 1x15W +  LED 1x3W 3200K 315lm, CL.I, Con interruptor;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0;0;0;0;;;0;
A96500ALB;Olter 9650 TIPO 9438 1500X900 Espejo Blanco, LED 1x78.5W 3000K 5639lm +  LED 1x10W 3000K 540lm, IP44 CL.II, Aumento iluminado x5, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,168;9,56;0;0;;;0;
A96510ALB;Estela 9651 TIPO 9439 1540X1010 Espejo Blanco, LED 1x84W 3000K 5900lm, IP44 CL.II, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,168;9,56;0;0;;;0;
A96520N;16/9652 Aplique Negro Texturado, LED 1x5W 3000K 400lm, CL.II, Con interruptor, Orientable;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,011774;0,81;0;0;;;0;
A96541NS;16/9654 Aplique Niquel Satinado, LED 1x3W 3200K 450lm, CL.I, LED integrado, Orientable;;0;;;OTRO;OTROS;FALSO;PT;;;;;0;1,4;0;0;;;0;
A96550ALB;Olter 9655 TIPO 9438 1480X850 Espejo Blanco, LED 1x76.5W 3000K 5475lm +  LED 1x10W 3000K 540lm, IP44 CL.II, Aumento iluminado x5, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,127585;9,56;0;0;;;0;
A96560ALB;Olter 9656 TIPO 9438 1000X750 Espejo Blanco, LED 1x56W 3000K 4025lm +  LED 1x10W 3000K 540lm, IP44 CL.II, Aumento iluminado x5, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,079475;9,56;0;0;;;0;
A9661B;16/9661 Aplique Blanco texturado/Niquel sat, LED E27 1x15W, CL.I, Con interruptor, Orientable;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0;0;0;0;;;0;
A96631LB;Estela 9663 ESP TIPO 9439 Espejo Blanco, LED 1x73W 4000K 5890lm, IP44 CL.II, LED integrado, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,12831;9,56;0;0;;;0;
A96641ALB;Estela 9664 TIPO 9439 900X750 Espejo Blanco, LED 1x52.5W 4000K 3775lm, IP44 CL.II, LED integrado, Interruptor táctil, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0882;9,56;0;0;;;0;
A96651LB;Estela 9665 TIPO 9439 1000X750 Espejo Blanco, LED 1x56W 4000K 4025lm, IP44 CL.II, LED integrado, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,09702;9,56;0;0;;;0;
A96661LB;Estela 9666 TIPO 9439 1000X700 Espejo Blanco, LED 1x55W 4000K 3900lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0924;9,56;0;0;;;0;
A966710N;16/9667-4 Aplique RAL 9004, LED 1x2W 3000K 150lm, CL.I, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0028;0,7;0;0;;;0;
A96671N;16/9667-1 Aplique Negro Texturado, LED 1x3W 3200K 290lm, CL.I, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0028;0,7;0;0;;;0;
A966720N;16/9667-5 Aplique RAL 9004, LED 1x2W 3000K 150lm, CL.I, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0028;0,7;0;0;;;0;
A96672N;16/9667-2 Aplique Negro Texturado, LED 1x10W 3200K 900lm, CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0;0;0;0;;;0;
A96680LB;Mul 9668 TIPO 16/300 800X700 Espejo Blanco, LED 1x41W 3000K 2930lm, IP44 CL.II, LED integrado, Aumento 5x, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,00576;14,9;0;0;;;0;
A96691ALP;Amanzi 9669 TIPO 16-3596 1100X75 Espejo Blanco, LED 1x48 4000K 4125lm, IP44 CL.II, LED integrado, Anti-vaho, Touch screen v01;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,08568;9,56;0;0;;;0;
A96700LB;Bari 9670 TIPO 16/3799-60 Espejo Blanco, LED 1x32W 3000K 2246lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A96701ALB;Estela 9670 TIPO 9439 1300X800 Espejo Blanco, LED 1x68.5W 4000K 4900lm, IP44 CL.II, LED integrado, Interruptor táctil, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,1008;9,56;0;0;;;0;
A96701LB;Bari 9670 TIPO 16/3799-60 Espejo Blanco, LED 1x32W 4000K 2246lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A96703LB;Bari 9670 TIPO 16/3799-60 Espejo Blanco, LED 1x32W 2700K 2246lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A96710ALB;Jour 9671 TIPO 16/429 850X750 Espejo Negro, LED 2x10,5W 3000K 1809lm, IP44 CL.II, LED integrado, Interruptor táctil, Reloj digital & Temperatura, TV, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0;0;0;0;;;0;
A96721ALP;Amanzi 9672 TIPO 16-3596 1500X75 Espejo Blanco, LED 1x71W 4000K 5125lm, IP44 CL.II, LED integrado, Touch screen v01, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,11424;9,56;0;0;;;0;
A96739ALB;Estela 9673 TIPO 9439 470 X 1250 Espejo Blanco, LED 1x45.5W 2700K 3900lm +  LED 1x45.5W 2700K 3900lm, IP44 CL.II, LED integrado, Interruptor táctil, Regulable intensidad, Touch screen v01;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,19836;9,56;0;0;;;0;
A96751LB;Bari 9675 TIPO 16/3799 Ø400 Espejo Blanco, LED 1x20.2W 4000K 1375lm, IP44 CL.II, LED integrado, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,031096;8;0;0;;;0;
A96759LB;Bari 9675 TIPO 16/3799 Ø400 Espejo Blanco, LED 1x15W 2700K 1276lm, IP44 CL.II, LED integrado, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,031096;8;0;0;;;0;
A96770LB;Estela 9677 TIPO 9439 2000X800 Espejo Blanco, LED 1x124.5W 3000K 8960lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,2079;9,56;0;0;;;0;
A96780LB;Hollywood 9678 TIPO 3805 600X750 Espejo Blanco, LED 1x22.6W 3000K 1625lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,055692;9,56;0;0;;;0;
A96800LB;Vesi 9680 TIPO 9304 Espejo Blanco, LED 1x45W 3000K 3312lm +  LED 1x14W 3000K 540lm, IP44 CL.II, Aumento iluminado 5x, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,11484;7,75;0;0;;;0;
A96801ALB;Vesi 9304 Espejo Blanco, LED 1x45W 4000K 3312lm +  LED 1x14W 4000K 540lm, IP44 CL.II, LED integrado, Aumento iluminado 5x;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,11484;7,75;0;0;;;0;
A96811ALB;Jour 9681 TIPO16/429 480 X 900 Espejo Blanco, LED 2x14W 4000K 2011lm, IP44 CL.II, LED integrado, Anti-vaho, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0464;7,75;0;0;;;0;
A96821LB;Estela 9682 TIPO9439 680X850 Espejo Blanco, LED 1x10W 4000K 700lm, IP44 CL.II, LED integrado, Touch screen v01;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,144637;13;0;0;;;0;
A96841ALP;Amanzi 9684 TIPO 3596 1100X750 Espejo Blanco, LED 1x57W 4000K 4125lm, IP44 CL.II, LED integrado, Interruptor táctil, Anti-vaho, Aumento 5x;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0714;9,56;0;0;;;0;
A96850ALP;Amanzi 9685 TIPO 3596 1200X800 Espejo Blanco, LED 1x62W 3000K 8500lm, IP44 CL.II, LED integrado, Interruptor táctil, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0819;9,56;0;0;;;0;
A96860ALP;Amanzi 9686 TIPO 3596 950X750 Espejo Blanco, LED 1x52W 3000K 8500lm, IP44 CL.II, LED integrado, Interruptor táctil, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,062475;9,56;0;0;;;0;
A96881LB;Mul 9688 TIP 16/300 1050X1050 Espejo Blanco, LED 1x62W 4000K 4450lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,082302;14,9;0;0;;;0;
A96890LP;Elma 9689 TIPO 9405 500X700 Espejo Blanco, LED 1x30W 3000K 2200lm +  LED 1x15W 4000K 1100lm, IP44 CL.II, LED integrado, Interruptor IR, Aumento iluminado 5x;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0552;8;0;0;;;0;
A9690LB;Jour 9690 TIPO 16/429 800X700 Espejo Blanco, LED T5 2x10W, IP44 CL.II, Sin tubos;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,1044;7,75;0;0;;;0;
A9691LB;Jour 9691 TIPO 16/429 1000X800 Espejo Blanco, LED T5 2x10W, IP44 CL.II, Sin tubos;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,1044;7,75;0;0;;;0;
A96929B;Weex 9692 TIPO 9040 1000X800 Espejo Blanco, LED 2x13W 4000K 2050lm +  LED 2x14.5W 4000K 2125lm, IP44 CL.II, LED integrado, Aumento 5x;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,1089;14,9;0;0;;;0;
A9694B;9694 Espejo Blanco, LED E27 12x3W, IP44 CL.II;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0;0;0;0;;;0;
A96960LB;Mul 9696 16/300 1000X1000 Espejo Blanco, LED 1x48W 3000K 3438lm, IP44 CL.II, LED integrado, Touch screen v01;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0726;14,9;0;0;;;0;
A96970ALP;Amanzi 9697 TIPO3596 1200x750 Espejo Blanco, LED 1x61W 4000K 4375lm +  LED 1x14W 4000K 540lm, IP44 CL.II, Interruptor táctil, Anti-vaho, Aumento iluminado 5x;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,093925;9,56;0;0;;;0;
A9698LB;Mul 9698 TIPO 16/300 900X700 Espejo Blanco,, IP44 CL.II, Sin instalación;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,082302;14,9;0;0;;;0;
A96991ALB;Estela 9699 TIPO 9439 1450X700 Espejo Blanco, LED 1x48W 4000K 3475lm +  LED 1x23W 4000K 1650lm, IP44 CL.II, LED integrado, Interruptor táctil, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0744;9,56;0;0;;;0;
A97000LB;Alma 16/9700-60 Espejo Blanco, LED 1x29W 3000K 2517lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970040B;Alma 16/9700-40 Espejo Gris, LED 1x19W 3000K 1276lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970040BR;Alma 16/9700-40 Espejo Bronce, LED 1x19W 3000K 1276lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970040GR;Alma 16/9700-40 Espejo Fumé, LED 1x19W 3000K 1276lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970060B;Alma 16/9700-60 Espejo Gris, LED 1x29W 3000K 2517lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970060BR;Alma 16/9700-60 Espejo Bronce, LED 1x29W 3000K 2517lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970060GR;Alma 16/9700-60 Espejo Fumé, LED 1x29W 3000K 2517lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970061B;Alma 16/9700-60 Espejo Gris, LED 1x29W 4000K 2517lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970080B;Alma 16/9700-80 Espejo Gris, LED 1x40W 3000K 2847lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970080BR;Alma Espejo 16/9700-80 Bronce, LED 40W 3000K 2847lm, CRI80 CL.II IP44, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970080GR;Alma 16/9700-80 Espejo Fumé, LED 1x40W 3000K 2847lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970090B;Alma 16/9700-100 Espejo Gris, LED 1x51W 3000K 3632lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970090BR;Alma 16/9700-100 Espejo Bronce, LED 1x51W 3000K 3632lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A970090GR;Alma 16/9700-100 Espejo Fumé, LED 1x51W 3000K 3632lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A97011LB;Olter 9701 tipo 9438 900x750 Espejo Blanco, LED 1x52W 4000K 3750lm +  LED 1x14W 4000K 540lm, IP44 CL.II, Aumento iluminado 5x, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,051;9,56;0;0;;;0;
A97020LB;Mauro Espejo 9702 Ø800, LED 36W 3000K 3025lm, CRI80 CL.II IP44, LED integrado;;0;;;OTRO;OTROS;FALSO;PT;;;;;0,0891;0;0;0;;;0;
A97021LB;Mauro Espejo 9702 TIPO 3797-80, LED 43W 4000K 3063lm, CRI90 CL.II IP44, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0891;0,001;0;0;;;0;
A97029ALB;Mauro 9702 Ø800 Espejo Blanco, LED 1x36W 2700K 3025lm, IP44 CL.II, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0891;0;0;0;;;0;
A97029LB;Mauro Espejo 9702 Ø800, LED 36W 2700K 3025lm, CRI80 CL.II IP44, LED integrado;;0;;;OTRO;OTROS;FALSO;PT;;;;;0,0891;0;0;0;;;0;
A97041NS;99704 (16/3100) Aplique Niquel Satinado, LED 1x3W, CL.I;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,002541;0,56;0;0;;;0;
A97051C;16/9705 Aplique Cromo/Blanco, 1xLED G9, CL.I;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0;0,97;0;0;;;0;
A97060ALB;Estela 9706 TIPO 9439 900X900 Espejo Blanco, LED 1x57W 3000K 4125lm, IP44 CL.II, LED integrado, Interruptor táctil, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,055692;9,56;0;0;;;0;
A97070BTLB;Jour 9707 TIPO 429 650X800 Espejo Blanco, LED 2x12.5W 3000K 1500lm, IP44 CL.II, LED integrado, Touch screen v01;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,068012;7,75;0;0;;;0;
A97080LB;Mul 9708 TIPO 16/300 1650X750 Espejo Blanco, LED 1x72W 3000K 5188lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,1029;14,9;0;0;;;0;
A97101B;Amanzi 9710 TIPO 3596 830X730 Espejo Blanco, LED 1x48W 4000K 4129lm +  LED 1x14W 4000K 540lm, IP44 CL.II, Aumento iluminado 5x, Touch screen v01;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0;0;0;0;;;0;
A97111B;Mul 9711 1400X1200 Vent Horiz Espejo Blanco, LED 1x22W 4000K 878lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,117;8;0;0;;;0;
A97120LB;Mul 9712 16/300 1515X1000 Espejo Blanco, LED 1x24W 3000K 5760lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,21516;14,9;0;0;;;0;
A97130B;Vesi 9713 TIPO 9340 HORIZONTAL Espejo Blanco, LED 1x45W 3000K 3312lm +  LED 1x14W 3000K 540lm, IP44 CL.II, LED integrado, Interruptor táctil, Aumento iluminado 5x;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,093564;8;0;0;;;0;
A97141AB;Olter 9714 TIPO 9438 1100X700 Espejo Blanco, LED 1x58W 4000K 4250lm +  LED 1x14W 4000K 540lm, IP44 CL.II, Aumento iluminado 5x, LED integrado, Anti-vaho, Touch screen v01;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,1008;12;0;0;;;0;
A97150ALB;Hollywood 9715 TIPO 3805 800X700 Espejo Blanco, LED 2x11W 3000K 1560lm, IP44 CL.II, LED integrado, Interruptor táctil, Anti-vaho, Touch screen v01;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,055692;9,56;0;0;;;0;
A97151ALB;Hollywood 9715 TIPO 3805 800X700 Espejo Blanco, LED 2x11W 4000K 1560lm, IP44 CL.II, LED integrado, Touch screen v01, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,055692;9,56;0;0;;;0;
A97160B;Bari 9716 TIPO 3799 Ø700 Espejo Blanco, LED 1x29W 3000K 2517lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,077326;8;0;0;;;0;
A97170ALB;Petra Espejo 9717 TIPO 3804 Ø840, LED 43W 3000K 3063lm, CRI80 CL.II IP44, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,101614;8;0;0;;;0;
A97170LB;Petra Espejo 9717 TIPO 3804 Ø840, LED 43W 3000K 3063lm, CRI80 CL.II IP44, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,101614;8;0;0;;;0;
A97171LB;Petra Espejo 9717 TIPO 3804 Ø840, LED 43W 4000K 3063lm, CRI80 CL.II IP44, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,101614;8;0;0;;;0;
A97181LB;Olter 9718 TIPO 9438 1300X700 Espejo Blanco, LED 1x65W 4000K 4650lm +  LED 1x14W 4000K 540lm, IP44 CL.II, Aumento iluminado 5x, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,113004;12;0;0;;;0;
A97191LB;Estela 9719 TIPO 9439 1300X700 Espejo Blanco, LED 1x65W 4000K 4650lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,113004;12;0;0;;;0;
A97209ALB;Jour 9720 TIPO16/429 800X700 Espejo Blanco, LED 2x10,5W 3000K 1809lm +  LED 1x12.5W 3000K 910lm, IP44 CL.II, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,074304;0;0;0;;;0;
A97211ALB;Mul 9721 TIPO 16/300 1100X700 Espejo Blanco, LED 1x51W 4000K 3812lm, IP44 CL.II, LED integrado, Anti-vaho, Aumento 5x, Touch screen v01, Interruptor IR;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,097524;14,9;0;0;;;0;
A97220ALB;Jour 9722 TIPO 16/429 900X900 Espejo Blanco, LED 2x11,5W 3000K 1909lm, IP44 CL.II, LED integrado, Anti-vaho, Aumento 5x;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,09;0;0;0;;;0;
A97230ALB;Jour 9723 TIPO 16/429 700X1000 Espejo Blanco, LED 2x10W 3000K 1609lm, IP44 CL.II, Aumento 5x, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,0792;0;0;0;;;0;
A97240ALB;Mul 9724 TIPO 16/300 850 X900 Espejo Blanco, LED 1x49.5W 3000K 3563lm, IP44 CL.II, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,097524;14,9;0;0;;;0;
A97250LB;Jour 9725 TIPO 429 600X700 Espejo Blanco, LED 2x10,5W 3000K 1809lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,074304;0;0;0;;;0;
A97260LB;Mul 9726 16/3001430X1100 Espejo Blanco, LED 1x77W 3000K 5513lm, IP44 CL.II, LED integrado, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,097524;14,9;0;0;;;0;
A97270LP;Amanzi 9727 TIPO 3596 830X730 Espejo Blanco, LED 1x48W 3000K 4129lm, IP44 CL.II;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,074304;0;0;0;;;0;
A97271ALP;Amanzi 9727 TIPO 3596 830X730 Espejo Blanco, LED 1x50W 4000K 3536lm, IP44 CL.II, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,074304;0;0;0;;;0;
A97280LP;Amanzi 9728 3596 1130X730 Espejo Blanco, LED 1x58W 3000K 4125lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,097524;9,56;0;0;;;0;
A97290LP;Elma 9729 TIPO 9405 670X1100 Espejo Blanco, LED 1x45W 3000K 3312lm, IP44 CL.II, LED integrado, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,093564;8;0;0;;;0;
A97300LB;Olivia 9730 TIPO 9437 800X700 Espejo Blanco, LED 1x48W 3000K 3525lm, IP44 CL.II, Aumento 5x, LED integrado, Touch screen v01;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,074304;9,56;0;0;;;0;
A97310LP;Amanzi Espejo 9731 TIPO 3596 1130X730, LED 63W 3000K 4300lm, CRI80 CL.II IP44, LED integrado, Touch screen v01;;0;;;OTRO;OTROS;FALSO;PT;;;;;0,097524;9,56;0;0;;;0;
A97311LP;Amanzi 9731 TIPO 3596 1130X730 Espejo Blanco, LED 1x58W 4000K 4125lm, IP44 CL.II, LED integrado, Touch screen v01;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,097524;9,56;0;0;;;0;
A97321ALP;Amanzi Espejo 9732 3596 730x830, LED 50W 4000K 3536lm, CRI80 CL.II IP44, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,074304;0;0;0;;;0;
A97321LP;Amanzi 9732 3596 730x830 Espejo Blanco, LED 1x50W 4000K 3536lm, IP44 CL.II;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,074304;0;0;0;;;0;
A97321TSLP;Amanzi Espejo 9732 3596 730x830, LED 50W 4000K 3536lm, CRI80 CL.II IP44, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,074304;0;0;0;;;0;
A973310LB;Jour 9733 TIPO 429 800X700 Espejo Blanco, LED 1x11,5W 3000K 1809lm, IP44 CL.II, LED integrado, Interruptor IR;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,074304;0;0;0;;;0;
A97340LB;Petra 9734 3804 Ø850 Espejo Blanco, LED 1x42W 3000K 3004lm, IP44 CL.II, LED integrado, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,103787;8;0;0;;;0;
A97350B;Weex 9735 TIPO 9040 1000X720 Espejo Blanco, LED 2x10W 3000K 1700lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,10406;14,9;0;0;;;0;
A97360B;Weex 9736 tipo 9040 1500x1350 Espejo Blanco, LED 2x22,5W 3000K 3537lm, IP44 CL.II, LED integrado;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,2552;14,9;0;0;;;0;
A97371LP;Amanzi 9737 3596 730X1130 Espejo Blanco, LED 1x58W 4000K 4125lm, IP44 CL.II, LED integrado, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,097524;9,56;0;0;;;0;
A97380LB;Petra 9738 Ø750 Espejo Blanco, LED 1x37W 3000K 2651lm, IP44 CL.II, LED integrado, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,059616;8;0;0;;;0;
A97390ALB;Jour 9739 TIPO 429 950 x1200 Espejo Blanco, LED 2x19W 3000K 2850lm, IP44 CL.II, LED integrado, Anti-vaho, Interruptor táctil;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,12285;0;0;0;;;0;
A97400AB;Estela 9740 TIPO 9439 2000X900 Espejo Blanco, LED 1x96W 3000K 6900lm, IP44 CL.II, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,2079;9,56;0;0;;;0;
A97410AB;Estela 9741 TIPO 9439 2200X900 Espejo Blanco, LED 1x103W 3000K 6900lm, IP44 CL.II, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,2079;9,56;0;0;;;0;
A97420AB;Mul 9742 TIPO 16/300 1200X900 Espejo Blanco, LED 1x61W 3000K 4438lm, IP44 CL.II, LED integrado, Anti-vaho;;0;;;OTRO;OTROS;VERDADERO;PT;;;;;0,2079;9,56;0;0;;;0;
